2017-05-28,34729
2017-05-29,34820
2017-05-30,34897
2017-05-31,35062
2017-06-01,35124
2017-06-02,35249
2017-06-03,35344
2017-06-04,35411
2017-06-05,35480
2017-06-06,35622
2017-06-07,35672
2017-06-08,35850
2017-06-09,35930
2017-06-10,36035
2017-06-11,36075
2017-06-12,36139
2017-06-13,36204
2017-06-14,36145
2017-06-15,36039
2017-06-16,36078
2017-06-17,36164
2017-06-18,36208
2017-06-19,36246
2017-06-20,36248
2017-06-21,36270
2017-06-22,36173
2017-06-23,36167
2017-06-24,36370
2017-06-25,36512
2017-06-26,36646
2017-06-27,36790
2017-06-28,36946
2017-06-29,37099
2017-06-30,37177
2017-07-01,37099
2017-07-02,37130
2017-07-03,37192
2017-07-04,37202
2017-07-05,37232
2017-07-06,37214
2017-07-07,37226
2017-07-08,37264
2017-07-09,37294
2017-07-10,37387
2017-07-11,37292
2017-07-12,37380
2017-07-13,37453
2017-07-14,37233
2017-07-15,37303
2017-07-16,37235
2017-07-17,37181
2017-07-18,37090
2017-07-19,36813
2017-07-20,36575
2017-07-21,36629
2017-07-22,36701
2017-07-23,36563
2017-07-24,36504
2017-07-25,36517
2017-07-26,36337
2017-07-27,35928
2017-07-28,35490
2017-07-29,35489
2017-07-30,35524
2017-07-31,35429
2017-08-01,35242
2017-08-02,35195
2017-08-03,35200
2017-08-04,35094
2017-08-05,35126
2017-08-06,35114
2017-08-07,34946
2017-08-08,34897
2017-08-09,34862
2017-08-10,34851
2017-08-11,34806
2017-08-12,34792
2017-08-13,34820
2017-08-14,34746
2017-08-15,34660
2017-08-16,34639
2017-08-17,34604
2017-08-18,34589
2017-08-19,34551
2017-08-20,34567
2017-08-21,34678
2017-08-22,34684
2017-08-23,34641
2017-08-24,34532
2017-08-25,34416
2017-08-26,34581
2017-08-27,34617
2017-08-28,34610
2017-08-29,34667
2017-08-30,34640
2017-08-31,34510
2017-09-01,34435
2017-09-02,34451
2017-09-03,34422
2017-09-04,32937
2017-09-05,32882
2017-09-06,32915
2017-09-07,32897
2017-09-08,32921
2017-09-09,33010
2017-09-10,33021
2017-09-11,33120
2017-09-12,33057
2017-09-13,33127
2017-09-14,33134
2017-09-15,33200
2017-09-16,33326
2017-09-17,33437
2017-09-18,33444
2017-09-19,33430
2017-09-20,33459
2017-09-21,33443
2017-09-22,33470
2017-09-23,33518
2017-09-24,33568
2017-09-25,33503
2017-09-26,33500
2017-09-27,33453
2017-09-28,33426
2017-09-29,33428
2017-09-30,33385
2017-10-01,33305
2017-10-02,33260
2017-10-03,33207
2017-10-04,33175
2017-10-05,33242
2017-10-06,33299
